Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux)
20240629092008,0.004066091,1005.2924,32.330917,86.0432,4442.674
20240629093008,0.004066091,1005.2449,32.576057,84.89958,4943.742
20240629094008,-0.008687239,1004.9824,32.456593,83.04748,-2805.503
20240629095008,-0.008687239,1004.92096,32.58767,82.45378,5262.7197
20240629100008,-0.0055021057,1004.9029,32.87558,78.984184,4998.7036
20240629101008,-0.0055021057,1004.8189,33.124733,78.272804,5389.551
20240629102008,-0.0055021057,1004.72675,33.374676,76.88284,5666.6533
20240629103008,-0.0055021057,1004.6466,33.405106,76.548515,5983.0317
20240629104008,0.04564634,1004.51117,33.635014,75.39534,6853.329
20240629105008,0.04564634,1004.43,33.709064,74.44924,9658.012
20240629110008,0.04717592,1004.27747,34.518692,75.71507,3047.2002
20240629111008,0.04717592,1004.13837,34.407104,76.69135,8349.746
20240629112008,0.04717592,1004.0368,34.410393,76.93505,8112.822
20240629113008,0.04717592,1003.957,34.329212,76.74594,7705.299
20240629114008,-0.008062638,1003.7195,33.255104,87.17732,7844.3784
20240629115008,-0.008062638,1003.6482,33.59581,86.56166,12117.604
20240629120008,-0.008038314,1003.46735,34.90445,84.41472,10651.515
20240629121008,-0.008038314,1003.3496,34.82662,83.75075,10864.284
20240629122008,-0.008038314,1003.2738,35.011253,81.88552,12439.094
20240629123008,-0.008038314,1003.1946,35.10843,80.60859,15684.014
20240629124008,-0.005426813,1003.06647,35.68292,75.199265,24706.412
20240629125008,-0.005426813,1002.99695,35.750126,75.55294,41465.5
20240629130008,-0.005426813,1002.9291,35.64181,74.08519,21926.752
20240629131008,-0.005426813,1002.818,35.086662,75.19748,15484.706
20240629132008,-0.005426813,1002.7537,34.476612,76.75778,12334.307
20240629133008,-0.005426813,1002.6846,34.36375,76.88056,10850.1045
20240629134008,0.028633125,1002.7931,33.607273,83.708824,7371.9727
20240629135008,0.028633125,1002.7559,33.55563,84.22642,5411.769
20240629140008,0.024414431,1002.8218,33.17031,85.448456,5378.522
20240629141008,0.024414431,1002.66833,32.777287,86.05286,1517.4578
20240629142008,0.024414431,1002.67413,32.41298,87.03813,735.4178
20240629143008,0.024414431,1002.6599,32.27856,87.85575,176.84032
20240629144008,0.0011967866,1002.6533,32.167503,90.1421,3086.0789
20240629145008,0.0011967866,1002.6497,32.10043,90.248314,2519.7397
20240629150008,0.0009929327,1002.6494,31.736446,91.34501,4781.421
20240629151008,0.0009929327,1002.5963,31.641016,91.64692,3489.3389
20240629152008,0.0009929327,1002.5842,31.589546,91.37352,3154.6416
20240629153008,0.0009929327,1002.59174,31.583117,91.54802,3074.8538
20240629154008,-0.007129796,1002.3149,32.103226,92.44068,2007.4465
20240629155008,-0.007129796,1002.32007,31.99155,92.8482,1827.6001
20240629160008,-0.0070800576,1002.3255,31.821697,93.913414,17.564249
20240629161008,-0.0070800576,1002.3476,31.762924,94.3029,615.9363
20240629162008,-0.0070800576,1002.3783,31.769827,94.349236,741.67523
20240629163008,-0.0070800576,1002.4016,31.780926,94.44297,750.86066
20240629164008,0.0023081799,1002.5997,31.003723,98.95729,352.02484
20240629165008,0.0023081799,1002.60834,30.874422,99.35144,478.7641
20240707090008,0.0012585772,1007.034,32.460266,75.88842,4333.387
20240707091008,0.0012585772,1007.0032,32.851624,74.56804,3297.926
20240707092008,0.0012585772,1006.96375,33.193054,72.6732,3402.2827
20240707093008,0.0012585772,1006.9233,33.400738,72.15762,4743.739
20240707094008,0.00017746822,1006.9432,33.503223,70.96489,2465.1365
20240707095008,0.00017746822,1006.8902,33.641182,70.42516,4030.2603
20240707100008,0.0028524648,1006.8466,34.0345,69.363205,5223.991
20240707101008,0.0028524648,1006.7644,34.362392,68.60802,5248.0605
20240707102008,0.0028524648,1006.68726,34.63449,67.43055,5328.831
20240707103008,0.0028524648,1006.6018,34.724483,67.08723,6350.0806
20240707104008,-0.0015217701,1006.6507,35.05393,68.12833,8138.7773
20240707105008,-0.0015217701,1006.5803,35.128113,67.7265,6127.591
20240707110008,0.00010559455,1006.501,35.745365,67.22615,3533.8647
20240707111008,0.00010559455,1006.3942,35.822426,66.709305,7750.905
20240707112008,0.00010559455,1006.30334,35.79889,65.96231,8300.202
20240707113008,0.00010559455,1006.21234,35.651417,66.09343,6693.121
20240707114008,-0.00890044,1006.10095,34.990486,70.60206,-147.37428
20240707115008,-0.00890044,1006.0267,35.179043,69.03036,3166.2473
20240707120008,-0.008876116,1005.8998,36.83044,65.08969,5854.168
20240707121008,-0.008876116,1005.7808,36.968655,63.728645,4245.922
20240707122008,-0.008876116,1005.6745,37.37386,61.46486,6520.803
20240707123008,-0.008876116,1005.5836,37.528282,59.72993,15628.539
20240707124008,0.009801096,1005.45044,41.62668,42.164337,72797.66
20240707125008,0.009801096,1005.37604,41.76576,41.719387,85631.22
20240707130008,0.009801096,1005.3563,43.666042,36.987236,86727.39
20240707131008,0.009801096,1005.25635,43.822727,36.904224,86507.12
20240707132008,0.009801096,1005.1671,44.051777,36.899136,86810.94
20240707133008,0.009801096,1005.0823,44.17896,36.374992,84809.84
20240707134008,-0.014438748,1004.5989,46.208687,30.823092,81618.21
20240707135008,-0.014438748,1004.5234,46.192112,31.02248,85551.52
20240707140008,-0.017617008,1004.52655,46.519745,31.761942,71803.18
20240707141008,-0.017617008,1004.4738,46.32849,32.262524,71507.26
20240707142008,-0.017617008,1004.4229,45.94499,33.192833,56632.117
20240707143008,-0.017617008,1004.35657,45.305954,34.34845,31845.486
20240707144008,-0.015879976,1004.7536,38.808388,51.932377,13701.61
20240707145008,-0.015879976,1004.7295,38.723263,52.54363,12528.215
20240707150008,-0.01608383,1004.709,37.85584,57.949825,16553.22
20240707151008,-0.01608383,1004.70325,37.51738,58.480232,13581.982
20240707152008,-0.01608383,1004.67346,37.072838,59.99533,10168.991
20240707153008,-0.01608383,1004.637,36.763454,60.849533,5797.755
20240707154008,-0.011846634,1004.73956,35.40208,67.011894,7783.415
20240707155008,-0.011846634,1004.73395,35.29479,67.78754,7661.27
20240707160008,-0.013892231,1004.74774,34.848885,70.11759,6133.2407
20240707161008,-0.013892231,1004.771,34.782684,70.66518,6413.1885
20240707162008,-0.013892231,1004.80383,34.592636,71.71057,5826.529
20240707163008,-0.013892231,1004.8382,34.367622,72.132996,5629.7944
20240707164008,-0.00715812,1004.99023,34.379036,71.1342,2709.3691
20240707165008,-0.00715812,1004.9939,34.16831,72.17996,1835.0469
20240710090008,0.00021119071,1005.7258,32.466717,74.25922,2719.3108
20240710091008,0.00021119071,1005.6864,32.792984,72.6123,2773.518
20240710092008,0.00021119071,1005.6349,33.08299,70.89463,4681.7114
20240710093008,0.00021119071,1005.6042,33.244843,70.357666,6567.658
20240710094008,0.0095350025,1005.5293,33.45947,69.499466,1508.4492
20240710095008,0.0095350025,1005.47565,33.558475,68.653435,5564.607
20240710100008,0.013173082,1005.45306,33.70086,69.55702,2903.038
20240710101008,0.013173082,1005.3854,33.900814,69.38707,2229.175
20240710102008,0.013173082,1005.30646,34.128063,68.44643,2361.4036
20240710103008,0.013173082,1005.2347,34.172573,68.12949,4350.827
20240710104008,-0.008783523,1005.2405,33.667606,73.68728,3726.7522
20240710105008,-0.008783523,1005.1661,33.779034,73.1349,6682.097
20240710110008,-0.013561346,1005.05676,34.70464,72.96032,5625.625
20240710111008,-0.013561346,1004.9425,34.80924,72.38978,2382.9282
20240710112008,-0.013561346,1004.8597,34.911556,71.53983,981.41394
20240710113008,-0.013561346,1004.77606,34.869514,71.27602,828.6251
20240710114008,-0.012125717,1004.2976,34.508144,74.29852,2091.6597
20240710115008,-0.012125717,1004.2241,34.754234,72.74979,6161.8506
20240710120008,-0.012101392,1004.1568,36.14179,68.216034,12286.092
20240710121008,-0.012101392,1004.0195,36.186268,67.08987,8809.827
20240710122008,-0.012101392,1003.9239,36.54304,65.16095,11840.046
20240710123008,-0.012101392,1003.8483,36.712112,63.238297,22415.873
20240710124008,-0.018550407,1003.4064,40.978172,46.57481,78700.28
20240710125008,-0.018550407,1003.33746,41.167,44.986145,84805.92
20240710130008,-0.018550407,1003.2041,43.68359,41.501255,79353.914
20240710131008,-0.018550407,1003.08215,43.695354,40.92937,81334.625
20240710132008,-0.018550407,1003.0034,43.803608,40.617004,87373.44
20240710133008,-0.018550407,1002.9292,43.81348,39.922043,89131.445
20240710134008,-0.0149273705,1002.6281,44.30934,37.542816,84989.16
20240710135008,-0.0149273705,1002.56464,44.317455,37.58781,84312.62
20240710140008,-0.019146066,1002.5216,44.9233,37.693714,80990.26
20240710141008,-0.019146066,1002.4462,44.81458,38.464283,78357.09
20240710142008,-0.019146066,1002.38965,44.64685,38.962177,69115.8
20240710143008,-0.019146066,1002.3347,44.26466,39.22166,50287.426
20240710144008,-0.017954595,1002.35046,37.68349,57.16045,11672.25
20240710145008,-0.017954595,1002.32513,37.437992,57.918415,5862.4746
20240710150008,-0.018158447,1002.2696,35.59308,65.072044,2921.282
20240710151008,-0.018158447,1002.24384,35.145317,66.13495,5649.17
20240710152008,-0.018158447,1002.2165,34.882694,68.09735,4053.101
20240710153008,-0.018158447,1002.1828,34.736244,68.60626,2417.65
20240710154008,-0.014404089,1002.4681,35.06637,69.97635,8760.919
20240710155008,-0.014404089,1002.4782,34.99432,70.83826,5636.115
20240710160008,-0.016449682,1002.4985,34.085804,75.33285,2566.5383
20240710161008,-0.016449682,1002.5131,33.7019,76.80164,1895.1625
20240710162008,-0.016449682,1002.5313,33.186092,78.65466,2063.0955
20240710163008,-0.016449682,1002.5628,33.02523,79.35629,1032.0212
20240710164008,-0.03277955,1002.897,33.376278,81.35899,1766.9913
20240710165008,-0.03277955,1002.9039,33.214687,82.57352,1043.665
20240713090008,0.0013697149,1001.8244,33.228764,84.2301,5000.5513
20240713091008,0.0013697149,1001.80896,33.585487,82.70528,6599.534
20240713092008,0.0013697149,1001.78314,33.973347,80.523865,13562.683
20240713093008,0.0013697149,1001.7582,34.108463,79.58931,14616.901
20240713094008,-0.005687443,1001.67474,34.543465,75.65521,6554.6763
20240713095008,-0.005687443,1001.6303,34.63453,74.82337,6739.761
20240713100008,-0.0037574347,1001.5713,35.134655,73.50951,4043.3887
20240713101008,-0.0037574347,1001.51416,35.29774,72.704636,7223.91
20240713102008,-0.0037574347,1001.4542,35.513577,71.354034,3320.6904
20240713103008,-0.0037574347,1001.3816,35.491676,71.09115,10788.293
20240713104008,-0.007939093,1001.50446,36.56128,70.06101,12536.89
20240713105008,-0.007939093,1001.4418,36.611645,69.7188,12250.67
20240713110008,-0.0063117165,1001.39246,37.004955,69.63151,14700.457
20240713111008,-0.0063117165,1001.32153,36.905094,68.90935,6356.5474
20240713112008,-0.0063117165,1001.26074,36.914646,68.59063,7854.704
20240713113008,-0.0063117165,1001.19073,36.75718,68.8801,6989.6553
20240713114008,-0.013939053,1001.38055,36.009476,69.13978,10425.926
20240713115008,-0.013939053,1001.32104,36.07263,69.141075,13583.441
20240713120008,-0.013914729,1001.3464,36.805725,67.59283,12429.699
20240713121008,-0.013914729,1001.2634,36.88968,66.788506,11576.798
20240713122008,-0.013914729,1001.20483,37.285255,64.81331,23240.41
20240713123008,-0.013914729,1001.1286,37.372635,63.098827,39724.832
20240713124008,-0.012602378,1001.28296,41.030212,45.039036,77567.52
20240713125008,-0.012602378,1001.2246,41.003773,44.831688,81366.53
20240713130008,-0.012602378,1001.22156,42.223045,41.634026,81420.336
20240713131008,-0.012602378,1001.1473,42.413403,41.598797,78585.73
20240713132008,-0.012602378,1001.0824,42.453575,41.65362,79289.086
20240713133008,-0.012602378,1001.0123,42.37589,41.578274,73878.67
20240713134008,-0.0049823895,1001.1605,40.193848,46.23769,38901.18
20240713135008,-0.0049823895,1001.10956,40.10344,47.09419,45283.105
20240713140008,-0.008160666,1001.1086,39.617638,49.08399,33905.027
20240713141008,-0.008160666,1001.06573,39.237343,49.705326,32658.076
20240713142008,-0.008160666,1001.0262,39.337543,50.198154,39542.465
20240713143008,-0.008160666,1000.9748,39.408466,50.67137,28785.773
20240713144008,-0.009139882,1001.2858,36.87055,58.638912,17769.38
20240713145008,-0.009139882,1001.2732,36.539494,59.66892,16935.29
20240713150008,-0.009343735,1001.2954,35.710716,64.89947,12398.194
20240713151008,-0.009343735,1001.29926,35.34299,65.91899,11114.474
20240713152008,-0.009343735,1001.2863,35.15549,67.423676,11477.09
20240713153008,-0.009343735,1001.2712,35.04408,67.96164,10956.359
20240713154008,0.045944404,1001.42773,35.178757,69.866394,10731.748
20240713155008,0.045944404,1001.42316,34.856133,70.85459,9380.925
20240713160008,0.044292085,1001.46014,34.650246,71.931946,8853.576
20240713161008,0.044292085,1001.4988,34.4594,72.77967,6961.5664
20240713162008,0.044292085,1001.547,34.22081,73.83995,4591.297
20240713163008,0.044292085,1001.5672,34.10706,74.68129,3762.3499
20240713164008,-0.0008592725,1001.7557,33.772594,78.04447,1796.7395
20240713165008,-0.0008592725,1001.7622,33.588608,79.01763,989.1912
20240717090008,0.010203183,1006.1361,32.251865,65.27099,2240.309
20240717091008,0.010203183,1006.11487,32.709297,63.482616,2912.114
20240717092008,0.010203183,1006.0737,33.23037,62.254627,5775.1895
20240717093008,0.010203183,1006.0295,33.49157,61.467415,8140.987
20240717094008,0.0038262524,1006.2796,34.055244,61.613136,1671.5232
20240717095008,0.0038262524,1006.2249,34.11529,61.53965,4284.9336
20240717100008,0.0070113987,1006.2248,34.442806,60.66779,4838.965
20240717101008,0.0070113987,1006.16003,34.63933,60.599636,3246.7295
20240717102008,0.0070113987,1006.09644,34.921688,59.90405,4470.7856
20240717103008,0.0070113987,1006.0075,34.928448,59.957558,6359.6797
20240717104008,0.003022766,1006.1677,35.386356,59.683884,2807.6614
20240717105008,0.003022766,1006.0922,35.521152,59.643272,5018.572
20240717110008,0.004650153,1006.0238,36.332077,59.82558,9174.746
20240717111008,0.004650153,1005.92975,36.511974,59.529236,5721.9927
20240717112008,0.004650153,1005.85645,36.589268,58.98316,4035.0627
20240717113008,0.004650153,1005.75543,36.522457,59.327293,7673.854
20240717114008,-0.0013558618,1005.8904,36.90939,59.940075,7936.922
20240717115008,-0.0013558618,1005.81055,37.254433,58.87063,4437.5044
20240717120008,-0.0013315373,1005.842,38.038624,53.971233,10458.477
20240717121008,-0.0013315373,1005.742,38.160923,51.45172,11291.891
20240717122008,-0.0013315373,1005.6703,38.81342,48.88939,37406.8
20240717123008,-0.0013315373,1005.5754,39.088512,47.31674,49412.004
20240717124008,-0.002047368,1005.64667,41.478687,42.517094,77551.27
20240717125008,-0.002047368,1005.5685,41.50726,42.00198,82123.38
20240717130008,-0.002047368,1005.60455,43.67322,36.781334,83609.93
20240717131008,-0.002047368,1005.5112,43.623867,36.715237,82158.19
20240717132008,-0.002047368,1005.4412,43.7638,36.596127,82901.54
20240717133008,-0.002047368,1005.3496,43.821945,36.266933,83103.305
20240717134008,0.0084562795,1005.6151,46.55813,30.178308,82868.836
20240717135008,0.0084562795,1005.54724,46.50663,30.494095,83215.66
20240717140008,0.0052779955,1005.58527,46.861046,31.118387,74585.47
20240717141008,0.0052779955,1005.5377,46.787735,31.070032,78092.6
20240717142008,0.0052779955,1005.49207,46.742313,31.30371,71669.58
20240717143008,0.0052779955,1005.427,46.30296,32.016453,48380.035
20240717144008,9.01047e-05,1005.2708,40.38846,44.51361,16356.329
20240717145008,9.01047e-05,1005.23834,40.350185,45.210876,15678.996
20240717150008,-0.00011375078,1005.2344,38.0893,52.40481,8531.8545
20240717151008,-0.00011375078,1005.21857,37.73792,53.464756,12887.001
20240717152008,-0.00011375078,1005.19025,37.686047,54.643497,23789.688
20240717153008,-0.00011375078,1005.1472,37.776367,54.917805,19691.43
20240717154008,-0.017873041,1004.96173,35.581627,60.203156,7017.744
20240717155008,-0.017873041,1004.9538,35.3727,61.51919,7054.965
20240717160008,-0.01952538,1004.95856,35.044746,63.458447,10309.05
20240717161008,-0.01952538,1004.978,34.769424,64.19799,7676.573
20240717162008,-0.01952538,1005.0142,34.755566,64.25949,6087.6494
20240717163008,-0.01952538,1005.0433,34.71433,64.31437,5949.2324
20240717164008,-0.020511262,1004.9378,34.34535,67.14342,3543.2676
20240717165008,-0.020511262,1004.9433,34.126408,67.98921,2825.5217
20240817090008,0.008446688,1003.1037,31.324253,101.921776,11735.333
20240817091008,0.008446688,1003.0685,31.581682,100.598045,11336.666
20240817092008,0.008446688,1003.04816,31.911827,99.46327,13720.48
20240817093008,0.008446688,1003.0314,32.04504,98.43238,14163.159
20240817094008,2.022911e-05,1003.132,34.97142,93.91516,11846.411
20240817095008,2.022911e-05,1003.0866,35.059837,92.99204,13837.792
20240817100008,0.002200944,1003.0072,35.006588,86.70767,16781.314
20240817101008,0.002200944,1002.93384,35.290554,83.5184,15609.414
20240817102008,0.002200944,1002.85724,35.61206,82.0621,12950.606
20240817103008,0.002200944,1002.7894,35.55919,81.750496,11314.616
20240817104008,-0.0034059256,1002.71106,35.31638,80.630714,14499.766
20240817105008,-0.0034059256,1002.6563,35.361095,79.08096,19033.596
20240817110008,-0.0017785466,1002.57184,38.82386,59.305798,52537.652
20240817111008,-0.0017785466,1002.4768,39.07062,58.49488,57079.84
20240817112008,-0.0017785466,1002.40265,38.996906,57.981915,45645.13
20240817113008,-0.0017785466,1002.3247,38.985424,57.892197,33024.215
20240817114008,-0.0010121856,1002.3378,37.982037,65.48416,23682.127
20240817115008,-0.0010121856,1002.2779,38.000526,65.400826,23464.787
20240817120008,-0.00064841734,1002.1571,38.50649,65.772385,45296.36
20240817121008,-0.00064841734,1002.06335,38.434566,65.713806,48152.05
20240817122008,-0.00064841734,1001.9867,38.364735,65.78983,42464.72
20240817123008,-0.00064841734,1001.9152,38.243366,66.0377,35429.695
20240817124008,-0.0014112346,1001.9252,36.49101,68.73224,19634.154
20240817125008,-0.0014112346,1001.87396,36.537476,69.03458,23128.037
20240817130008,-0.0038571546,1001.8339,36.34721,69.182045,31562.773
20240817131008,-0.0038571546,1001.7511,36.097584,69.5197,22421.855
20240817132008,-0.0038571546,1001.68463,35.85902,70.800026,20434.156
20240817133008,-0.0038571546,1001.62067,35.824165,71.479774,10840.491
